ts            src                des             seq      ack      check(win)      direction         
37.210260      41.177.26.193      244.3.160.248      22123      1633      64240      41.177.26.193->244.3.160.248      
37.210300      41.177.26.193      244.3.160.248      23583      1633      64240      41.177.26.193->244.3.160.248      
37.210328      41.177.26.193      244.3.160.248      25043      1633      64240      41.177.26.193->244.3.160.248      
37.210355      41.177.26.193      244.3.160.248      26503      1633      64240      41.177.26.193->244.3.160.248      
37.210383      41.177.26.193      244.3.160.248      27963      1633      64240      41.177.26.193->244.3.160.248      
37.210403      41.177.26.193      244.3.160.248      29423      1633      64240      41.177.26.193->244.3.160.248      
37.211054      41.177.26.193      244.3.160.248      30883      1633      64240      41.177.26.193->244.3.160.248      
37.211078      41.177.26.193      244.3.160.248      32343      1633      64240      41.177.26.193->244.3.160.248      
37.211082      41.177.26.193      244.3.160.248      33803      1633      64240      41.177.26.193->244.3.160.248      
37.214498      41.177.26.193      244.3.160.248      33894      1634      64240      41.177.26.193->244.3.160.248      
37.214555      41.177.26.193      244.3.160.248      33894      1634      64240      41.177.26.193->244.3.160.248      
37.665037      41.177.26.193      244.3.160.248      59755      3554      64240      41.177.26.193->244.3.160.248      
44.104339      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
44.105348      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
44.105381      41.177.26.193      244.3.160.248      1      1810      64240      41.177.26.193->244.3.160.248      
44.997151      41.177.26.193      244.3.160.248      1      1810      64240      41.177.26.193->244.3.160.248      
44.997174      41.177.26.193      244.3.160.248      1461      1810      64240      41.177.26.193->244.3.160.248      
44.997192      41.177.26.193      244.3.160.248      2921      1810      64240      41.177.26.193->244.3.160.248      
44.998479      41.177.26.193      244.3.160.248      4381      1810      64240      41.177.26.193->244.3.160.248      
44.998517      41.177.26.193      244.3.160.248      5841      1810      64240      41.177.26.193->244.3.160.248      
44.998596      41.177.26.193      244.3.160.248      7301      1810      64240      41.177.26.193->244.3.160.248      
44.998613      41.177.26.193      244.3.160.248      8761      1810      64240      41.177.26.193->244.3.160.248      
44.999389      41.177.26.193      244.3.160.248      10221      1810      64240      41.177.26.193->244.3.160.248      
44.999423      41.177.26.193      244.3.160.248      11681      1810      64240      41.177.26.193->244.3.160.248      
44.999428      41.177.26.193      244.3.160.248      13141      1810      64240      41.177.26.193->244.3.160.248      
45.570640      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
45.571496      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
45.571500      41.177.26.193      244.3.160.248      1      2008      62233      41.177.26.193->244.3.160.248      
45.575132      41.177.26.193      244.3.160.248      1      2008      64240      41.177.26.193->244.3.160.248      
50.005168      41.177.26.193      244.3.160.248      13160      1810      64240      41.177.26.193->244.3.160.248      
54.866069      41.177.26.193      244.3.160.248      1      2008      64240      41.177.26.193->244.3.160.248      
54.866090      41.177.26.193      244.3.160.248      1461      2008      64240      41.177.26.193->244.3.160.248      
54.866111      41.177.26.193      244.3.160.248      2921      2008      64240      41.177.26.193->244.3.160.248      
54.866761      41.177.26.193      244.3.160.248      4381      2008      64240      41.177.26.193->244.3.160.248      
54.866779      41.177.26.193      244.3.160.248      5841      2008      64240      41.177.26.193->244.3.160.248      
54.867383      41.177.26.193      244.3.160.248      7301      2008      64240      41.177.26.193->244.3.160.248      
54.867414      41.177.26.193      244.3.160.248      8761      2008      64240      41.177.26.193->244.3.160.248      
54.867790      41.177.26.193      244.3.160.248      10221      2008      64240      41.177.26.193->244.3.160.248      
54.867823      41.177.26.193      244.3.160.248      11681      2008      64240      41.177.26.193->244.3.160.248      
54.867878      41.177.26.193      244.3.160.248      13141      2008      64240      41.177.26.193->244.3.160.248      
54.868237      41.177.26.193      244.3.160.248      14601      2008      64240      41.177.26.193->244.3.160.248      
54.868266      41.177.26.193      244.3.160.248      16061      2008      64240      41.177.26.193->244.3.160.248      
54.868297      41.177.26.193      244.3.160.248      17521      2008      64240      41.177.26.193->244.3.160.248      
54.869271      41.177.26.193      244.3.160.248      18981      2008      64240      41.177.26.193->244.3.160.248      
54.869275      41.177.26.193      244.3.160.248      20441      2008      64240      41.177.26.193->244.3.160.248      
56.339499      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
56.340449      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
56.340452      41.177.26.193      244.3.160.248      1      1749      62492      41.177.26.193->244.3.160.248      
56.345131      41.177.26.193      244.3.160.248      1      1749      64240      41.177.26.193->244.3.160.248      
56.383816      41.177.26.193      244.3.160.248      1      1749      64240      41.177.26.193->244.3.160.248      
56.383839      41.177.26.193      244.3.160.248      1461      1749      64240      41.177.26.193->244.3.160.248      
56.383859      41.177.26.193      244.3.160.248      2921      1749      64240      41.177.26.193->244.3.160.248      
56.384547      41.177.26.193      244.3.160.248      4381      1749      64240      41.177.26.193->244.3.160.248      
56.384988      41.177.26.193      244.3.160.248      4896      1750      64240      41.177.26.193->244.3.160.248      
56.385217      41.177.26.193      244.3.160.248      4896      1750      64240      41.177.26.193->244.3.160.248      
56.851105      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
56.852027      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
56.852032      41.177.26.193      244.3.160.248      1      1632      62609      41.177.26.193->244.3.160.248      
56.855083      41.177.26.193      244.3.160.248      1      1632      64240      41.177.26.193->244.3.160.248      
56.858210      41.177.26.193      244.3.160.248      1      1632      64240      41.177.26.193->244.3.160.248      
56.858346      41.177.26.193      244.3.160.248      223      1632      64240      41.177.26.193->244.3.160.248      
56.858366      41.177.26.193      244.3.160.248      1683      1632      64240      41.177.26.193->244.3.160.248      
56.858864      41.177.26.193      244.3.160.248      3143      1632      64240      41.177.26.193->244.3.160.248      
56.858885      41.177.26.193      244.3.160.248      4603      1632      64240      41.177.26.193->244.3.160.248      
56.859187      41.177.26.193      244.3.160.248      6063      1632      64240      41.177.26.193->244.3.160.248      
56.859207      41.177.26.193      244.3.160.248      7523      1632      64240      41.177.26.193->244.3.160.248      
56.859985      41.177.26.193      244.3.160.248      8983      1632      64240      41.177.26.193->244.3.160.248      
56.860019      41.177.26.193      244.3.160.248      10443      1632      64240      41.177.26.193->244.3.160.248      
56.860040      41.177.26.193      244.3.160.248      11903      1632      64240      41.177.26.193->244.3.160.248      
56.860447      41.177.26.193      244.3.160.248      13363      1632      64240      41.177.26.193->244.3.160.248      
56.860468      41.177.26.193      244.3.160.248      14823      1632      64240      41.177.26.193->244.3.160.248      
56.860510      41.177.26.193      244.3.160.248      16283      1632      64240      41.177.26.193->244.3.160.248      
56.860969      41.177.26.193      244.3.160.248      17743      1632      64240      41.177.26.193->244.3.160.248      
56.860997      41.177.26.193      244.3.160.248      19203      1632      64240      41.177.26.193->244.3.160.248      
56.861030      41.177.26.193      244.3.160.248      20663      1632      64240      41.177.26.193->244.3.160.248      
56.861058      41.177.26.193      244.3.160.248      22123      1632      64240      41.177.26.193->244.3.160.248      
56.861096      41.177.26.193      244.3.160.248      23583      1632      64240      41.177.26.193->244.3.160.248      
56.861116      41.177.26.193      244.3.160.248      25043      1632      64240      41.177.26.193->244.3.160.248      
56.861180      41.177.26.193      244.3.160.248      26503      1632      64240      41.177.26.193->244.3.160.248      
56.862924      41.177.26.193      244.3.160.248      27285      1633      64240      41.177.26.193->244.3.160.248      
